h3_cell,forecast_method,predicted_violations_next_week,predicted_lower,predicted_upper,trend_direction,trend_slope,forecast_confidence,CIS,hotspot_status,police_station,location_name,lat,lon,trend_multiplier,predicted_risk,risk_category
8960145851bffff,trend_classifier,3,0,0,RISING,0.5999999999999999,0.5,13.059793256036198,NOT_HOTSPOT,Jnanabharathi,Jnanabharathi / Cell-1bffff,12.97288361923077,77.51223178076923,1.3,16.977731232847056,MINIMAL
8960145b343ffff,trend_classifier,3,0,0,RISING,0.9999999999999998,0.5,11.814582809588162,NOT_HOTSPOT,Yeshwanthpura,Yeshwanthpura / Cell-43ffff,13.017209566666669,77.56062476666666,1.3,15.35895765246461,MINIMAL
8960145b693ffff,trend_classifier,3,0,0,FALLING,-13.000000000000009,0.5,14.442657073966656,EMERGING,Shivajinagar,Shivajinagar / Cell-93ffff,12.990302850273224,77.60119434699453,0.7,10.109859951776658,MINIMAL
8960145a323ffff,trend_classifier,0,0,0,FALLING,-4.500000000000001,0.5,14.551546273092104,EMERGING,Byatarayanapura,Byatarayanapura / Cell-23ffff,12.95663277263158,77.51870301614035,0.7,10.186082391164472,MINIMAL
89601696993ffff,trend_classifier,0,0,0,STABLE,-0.1000000000000001,0.5,7.524893260365537,NOT_HOTSPOT,Chikkabanavara,Chikkabanavara / Cell-93ffff,13.08037916,77.50230108,1.0,7.524893260365537,MINIMAL
89618920a83ffff,trend_classifier,3,0,0,RISING,0.5999999999999999,0.5,7.174676773054789,EMERGING,Whitefield,Whitefield / Cell-83ffff,12.95606258371804,77.72977738528664,1.3,9.327079804971225,MINIMAL
89601696683ffff,trend_classifier,1,0,0,FALLING,-4.700000000000002,0.5,12.849003415540016,EMERGING,Yelahanka,Yelahanka / Cell-83ffff,13.09712066757679,77.59961577064847,0.7,8.99430239087801,MINIMAL
8960145b6d3ffff,trend_classifier,9,0,0,RISING,1.2999999999999998,0.5,25.11525130748932,EMERGING,R.T. Nagar,R.T. Nagar / Cell-d3ffff,12.998094072727271,77.60572002424242,1.3,32.64982669973612,LOW
8960145b54fffff,trend_classifier,0,0,0,FALLING,-3.8000000000000025,0.5,8.760938823049704,CONFIRMED,Sheshadripuram,Sheshadripuram / Cell-4fffff,12.980287196842104,77.57194463894737,0.7,6.132657176134793,MINIMAL
8960145a2dbffff,trend_classifier,0,0,0,FALLING,-0.20000000000000043,0.5,11.279967167866944,EMERGING,Magadi Road,Magadi Road / Cell-dbffff,12.963096607407408,77.55945408148148,0.7,7.89597701750686,MINIMAL
89601459e37ffff,trend_classifier,3,0,0,RISING,0.9,0.5,7.712420963489816,EMERGING,Chikkabanavara,Chikkabanavara / Cell-37ffff,13.048899262903223,77.4979261172043,1.3,10.026147252536761,MINIMAL
896016966cfffff,trend_classifier,0,0,0,FALLING,-0.6000000000000005,0.5,14.022707590714584,EMERGING,Yelahanka,Yelahanka / Cell-cfffff,13.107534023076925,77.60291663846154,0.7,9.815895313500208,MINIMAL
8961892446bffff,trend_classifier,1,0,0,STABLE,0.09999999999999955,0.5,23.152907737712468,CONFIRMED_HIGH,Hulimavu,Hulimavu / Cell-6bffff,12.883787324999998,77.64297165833334,1.0,23.152907737712468,LOW
8961892ec3bffff,trend_classifier,0,0,0,FALLING,-3.1000000000000028,0.5,14.723411617535383,EMERGING,Jeevanbheemanagar,Jeevanbheemanagar / Cell-3bffff,12.979135584090908,77.64394978181818,0.7,10.306388132274767,MINIMAL
8960169644bffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,13.12052221338105,NOT_HOTSPOT,Yelahanka,Yelahanka / Cell-4bffff,13.09471366,77.5971189,1.0,13.12052221338105,MINIMAL
8961892dd1bffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,4.318872745008391,NOT_HOTSPOT,Hennuru,Hennuru / Cell-1bffff,13.0753979,77.6337198,0.8,3.4550981960067126,MINIMAL
8960145b2dbffff,trend_classifier,38,0,0,RISING,11.499999999999998,0.5,13.96175591328985,EMERGING,R.T. Nagar,R.T. Nagar / Cell-dbffff,13.016796002857143,77.59005347142858,1.3,18.150282687276803,MINIMAL
896016960dbffff,trend_classifier,0,0,0,FALLING,-2.1000000000000023,0.5,13.653358827322132,EMERGING,Yelahanka,Yelahanka / Cell-dbffff,13.099450696363636,77.58826645818182,0.7,9.557351179125492,MINIMAL
8960145334bffff,trend_classifier,0,0,0,FALLING,-0.4000000000000007,0.5,13.718831132069305,NOT_HOTSPOT,Thalagattapura,Thalagattapura / Cell-4bffff,12.86193311904762,77.52998712698414,0.7,9.603181792448513,MINIMAL
896014598cbffff,trend_classifier,0,0,0,FALLING,-1.1000000000000012,0.5,17.697460363441298,NOT_HOTSPOT,Chikkabanavara,Chikkabanavara / Cell-cbffff,13.049774681176473,77.49531867294118,0.7,12.388222254408907,MINIMAL
8961892c14fffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,14.055594589029797,NOT_HOTSPOT,Hennuru,Hennuru / Cell-4fffff,13.0473513,77.6444216,0.8,11.244475671223839,MINIMAL
8961892e897ffff,trend_classifier,2,0,0,STABLE,-4.828041141222245e-17,0.5,11.40493323454554,NOT_HOTSPOT,Jeevanbheemanagar,Jeevanbheemanagar / Cell-97ffff,12.982202742857142,77.6377774857143,1.0,11.40493323454554,MINIMAL
8961892c96bffff,trend_classifier,0,0,0,FALLING,-1.3000000000000014,0.5,18.93135565654925,EMERGING,Kodigehalli,Kodigehalli / Cell-6bffff,13.04778451764706,77.5786288882353,0.7,13.251948959584475,MINIMAL
8961892599bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.88294477668052,NOT_HOTSPOT,Jayanagara,Jayanagara / Cell-9bffff,12.9264179,77.5895697,0.8,15.106355821344417,MINIMAL
89601458133ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-33ffff,12.9858415,77.4871763,0.8,14.83011612158563,MINIMAL
8961892eb97ffff,trend_classifier,4,0,0,RISING,1.6999999999999997,0.5,11.082122132002455,EMERGING,Pulikeshinagar(F.Town),Pulikeshinagar(F.Town) / Cell-97ffff,12.998222989285711,77.61919211071428,1.3,14.406758771603192,MINIMAL
8961892e96bffff,trend_classifier,3,0,0,STABLE,-0.20000000000000093,0.5,10.666801410532589,EMERGING,Pulikeshinagar(F.Town),Pulikeshinagar(F.Town) / Cell-6bffff,12.996011306060606,77.60843139393938,1.0,10.666801410532589,MINIMAL
8960145b0abffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,0.0013766352905874,EMERGING,Malleshwaram,Malleshwaram / Cell-abffff,12.9896175,77.5716275,0.8,0.0011013082324699201,MINIMAL
89601459e97ffff,trend_classifier,0,0,0,FALLING,-2.0,0.5,6.207019168658333,NOT_HOTSPOT,Chikkabanavara,Chikkabanavara / Cell-97ffff,13.043729725,77.511344325,0.7,4.344913418060833,MINIMAL
8960169746bffff,trend_classifier,5,0,0,RISING,0.9999999999999996,0.5,11.99033705028216,EMERGING,Chikkajala,Chikkajala / Cell-6bffff,13.145040114285717,77.6179211,1.3,15.587438165366807,MINIMAL
896014586bbffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,30.56406334594157,NOT_HOTSPOT,Vijayanagara,Vijayanagara / Cell-bbffff,12.9951667,77.53539,0.8,24.451250676753258,LOW
8960145a477ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,27.84939641627423,NOT_HOTSPOT,Banashankari,Banashankari / Cell-77ffff,12.9299208,77.55451830000001,0.8,22.279517133019386,LOW
8960145b47bffff,trend_classifier,2,0,0,RISING,0.5999999999999999,0.5,6.726045287037527,NOT_HOTSPOT,High ground,High ground / Cell-7bffff,12.986382429103193,77.58890377638888,1.3,8.743858873148785,MINIMAL
8961892ee9bffff,trend_classifier,40,0,0,RISING,8.0,0.5,21.8637860259268,EMERGING,Banaswadi,Banaswadi / Cell-9bffff,12.993348765109891,77.66190939230769,1.3,28.42292183370484,LOW
8960145a247ffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,4.943745192085648,NOT_HOTSPOT,Magadi Road,Magadi Road / Cell-47ffff,12.96945435,77.54880645,1.0,4.943745192085648,MINIMAL
89618920e57ffff,insufficient_data,4,0,0,UNKNOWN,0.0,0.1,25.1369829141571,EMERGING,Whitefield,Whitefield / Cell-57ffff,12.953339975,77.74453585,0.8,20.109586331325684,LOW
8960145b547ffff,trend_classifier,0,0,0,FALLING,-8.100000000000007,0.5,16.45685137507071,CONFIRMED_HIGH,Chamarajpet,Chamarajpet / Cell-47ffff,12.977342981029553,77.57077939618685,0.7,11.519795962549496,MINIMAL
896189248c3ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.882944776680523,NOT_HOTSPOT,J.P. Nagar,J.P. Nagar / Cell-c3ffff,12.8883185,77.5820077,0.8,7.106355821344419,MINIMAL
89618925883ffff,trend_classifier,0,0,0,FALLING,-3.0,0.5,9.348934218695415,EMERGING,Mico Layout,Mico Layout / Cell-83ffff,12.93467148,77.60635718,0.7,6.54425395308679,MINIMAL
89618925937ffff,trend_classifier,0,0,0,FALLING,-5.0,0.5,7.604876566384837,NOT_HOTSPOT,Banashankari,Banashankari / Cell-37ffff,12.929527414285714,77.57280788571428,0.7,5.323413596469385,MINIMAL
8960145912bffff,trend_classifier,1,0,0,STABLE,-0.10000000000000035,0.5,16.126012191842516,EMERGING,Peenya,Peenya / Cell-2bffff,13.041817568817205,77.51563242903227,1.0,16.126012191842516,MINIMAL
8960145a333ffff,trend_classifier,1,0,0,STABLE,0.19999999999999993,0.5,16.813284540915358,NOT_HOTSPOT,Byatarayanapura,Byatarayanapura / Cell-33ffff,12.953484963636363,77.52009033636364,1.0,16.813284540915358,MINIMAL
89601459107ffff,trend_classifier,0,0,0,FALLING,-0.9,0.5,18.10237510075573,NOT_HOTSPOT,Peenya,Peenya / Cell-07ffff,13.038211817647058,77.52077097647059,0.7,12.67166257052901,MINIMAL
89618924103ffff,trend_classifier,3,0,0,RISING,0.29999999999999993,0.5,6.502326191195669,NOT_HOTSPOT,Hulimavu,Hulimavu / Cell-03ffff,12.881821933333336,77.6099546111111,1.3,8.45302404855437,MINIMAL
89618925b2fffff,trend_classifier,0,0,0,FALLING,-10.200000000000008,0.5,21.1624893477042,EMERGING,City Market,City Market / Cell-2fffff,12.958793418834953,77.5756224831068,0.7,14.813742543392937,MINIMAL
8960169658fffff,insufficient_data,3,0,0,UNKNOWN,0.0,0.1,21.766125861578896,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-8fffff,13.071912500000002,77.57291693333333,0.8,17.412900689263118,MINIMAL
8960145b40fffff,trend_classifier,0,0,0,FALLING,-3.7000000000000024,0.5,14.11528663663938,EMERGING,Cubbon Park,Cubbon Park / Cell-0fffff,12.98086526638012,77.58823865211208,0.7,9.880700645647567,MINIMAL
896014582c3ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,12.157967976830305,EMERGING,Rajajinagar,Rajajinagar / Cell-c3ffff,13.01535745,77.5289142,0.8,9.726374381464245,MINIMAL
8960145b68bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,16.880011372541205,NOT_HOTSPOT,R.T. Nagar,R.T. Nagar / Cell-8bffff,12.9956094,77.5996556,0.8,13.504009098032965,MINIMAL
896189243dbffff,trend_classifier,2,0,0,RISING,1.2999999999999998,0.5,14.040706424599184,EMERGING,Madiwala,Madiwala / Cell-dbffff,12.903423348275863,77.62575926551725,1.3,18.25291835197894,MINIMAL
8960145b293ffff,trend_classifier,2,0,0,STABLE,0.09999999999999971,0.5,20.234473704369965,NOT_HOTSPOT,Sadashivanagar,Sadashivanagar / Cell-93ffff,13.006619942857142,77.58378022857143,1.0,20.234473704369965,LOW
8961892e657ffff,trend_classifier,2,0,0,RISING,0.39999999999999974,0.5,10.064511090177849,EMERGING,K.R. Pura,K.R. Pura / Cell-57ffff,13.0045448,77.71710988181817,1.3,13.083864417231204,MINIMAL
8960145b487ffff,trend_classifier,24,0,0,RISING,5.6,0.5,8.303497064064203,EMERGING,Halasuru Gate,Halasuru Gate / Cell-87ffff,12.97019581904762,77.59179162380953,1.3,10.794546183283463,MINIMAL
89618927213ffff,trend_classifier,3,0,0,STABLE,0.19999999999999982,0.5,19.511960650397334,EMERGING,Bellandur,Bellandur / Cell-13ffff,12.907162392307692,77.69622900769231,1.0,19.511960650397334,MINIMAL
8960145b61bffff,trend_classifier,0,0,0,FALLING,-0.20000000000000043,0.5,11.418538192177593,EMERGING,R.T. Nagar,R.T. Nagar / Cell-1bffff,13.00208883,77.59862835,0.7,7.992976734524315,MINIMAL
8960145b477ffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,11.025344075724822,NOT_HOTSPOT,High ground,High ground / Cell-77ffff,12.983393355555556,77.58575074444444,1.3,14.332947298442269,MINIMAL
89618925b47ffff,trend_classifier,1,0,0,FALLING,-0.8000000000000006,0.5,17.803858452037286,EMERGING,Halasuru Gate,Halasuru Gate / Cell-47ffff,12.961208049612402,77.58680139767442,0.7,12.4627009164261,MINIMAL
89601459ea3ffff,trend_classifier,3,0,0,STABLE,2.1961400718323828e-16,0.5,16.23690900777077,NOT_HOTSPOT,Chikkabanavara,Chikkabanavara / Cell-a3ffff,13.04635937,77.50407767,1.0,16.23690900777077,MINIMAL
8960145810bffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,8.069692676060132,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-0bffff,12.98798195,77.49446359999999,0.8,6.455754140848106,MINIMAL
8961892541bffff,trend_classifier,56,0,0,RISING,12.1,0.5,23.2082131823578,EMERGING,Bellandur,Bellandur / Cell-1bffff,12.9275037623612,77.68030899995685,1.3,30.17067713706514,LOW
89618925e33ffff,trend_classifier,0,0,0,FALLING,-2.1000000000000014,0.5,10.177733560923,NOT_HOTSPOT,Adugodi,Adugodi / Cell-33ffff,12.9457294,77.61868847857143,0.7,7.1244134926461,MINIMAL
89618924203ffff,trend_classifier,9,0,0,RISING,4.400000000000002,0.5,21.37085477762349,EMERGING,HSR Layout,HSR Layout / Cell-03ffff,12.912431544411628,77.63544882107176,1.3,27.782111210910536,LOW
89618925a43ffff,trend_classifier,0,0,0,FALLING,-4.5000000000000036,0.5,11.601409156256189,EMERGING,Ashok Nagar,Ashok Nagar / Cell-43ffff,12.970372674401736,77.6102887270213,0.7,8.120986409379332,MINIMAL
89601459127ffff,trend_classifier,13,0,0,RISING,2.7,0.5,9.949888241258416,EMERGING,Peenya,Peenya / Cell-27ffff,13.036530737777776,77.51323368444444,1.3,12.934854713635941,MINIMAL
8960145945bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,20.542046093906915,NOT_HOTSPOT,Kodigehalli,Kodigehalli / Cell-5bffff,13.0388844,77.568569,0.8,16.433636875125533,MINIMAL
8960145a12bffff,trend_classifier,1,0,0,RISING,0.19999999999999996,0.5,9.977420194166942,NOT_HOTSPOT,Byatarayanapura,Byatarayanapura / Cell-2bffff,12.9362460625,77.51528160000001,1.3,12.970646252417026,MINIMAL
89618920bdbffff,trend_classifier,18,0,0,RISING,4.199999999999999,0.5,11.728066052765575,EMERGING,HAL Old Airport,HAL Old Airport / Cell-dbffff,12.956866655400232,77.71516099434281,1.3,15.246485868595249,MINIMAL
8960145b50fffff,trend_classifier,6,0,0,RISING,2.0,0.5,5.122770829023702,EMERGING,Magadi Road,Magadi Road / Cell-0fffff,12.973763366666669,77.56630796140351,1.3,6.659602077730813,MINIMAL
896014590cfffff,trend_classifier,3,0,0,RISING,0.9999999999999998,0.5,6.410181658694472,NOT_HOTSPOT,Jalahalli,Jalahalli / Cell-cfffff,13.048646733333332,77.55007406666667,1.3,8.333236156302814,MINIMAL
89618924913ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,Thalagattapura,Thalagattapura / Cell-13ffff,12.880451,77.5523395,0.8,3.9016628203351846,MINIMAL
89618925b6fffff,trend_classifier,60,0,0,RISING,9.099999999999998,0.5,20.00210558994232,CONFIRMED_HIGH,City Market,City Market / Cell-6fffff,12.964856606580684,77.57889582510083,1.3,26.002737266925017,LOW
89618925417ffff,trend_classifier,0,0,0,FALLING,-2.0,0.5,7.209953687212802,EMERGING,Bellandur,Bellandur / Cell-17ffff,12.922774,77.675674575,0.7,5.046967581048961,MINIMAL
89618925bb7ffff,trend_classifier,0,0,0,FALLING,-4.400000000000004,0.5,12.483037753192292,EMERGING,Basavanagudi,Basavanagudi / Cell-b7ffff,12.945419328947368,77.57997592894736,0.7,8.738126427234604,MINIMAL
8961892ed67ffff,trend_classifier,3,0,0,STABLE,0.19999999999999962,0.5,13.809298710382256,EMERGING,Halasur,Halasur / Cell-67ffff,12.976015938491082,77.62020931561239,1.0,13.809298710382256,MINIMAL
8961892c9cfffff,trend_classifier,10,0,0,RISING,1.2999999999999994,0.5,14.986319734533645,EMERGING,Kodigehalli,Kodigehalli / Cell-cfffff,13.040088369117647,77.5896470742647,1.3,19.48221565489374,MINIMAL
89618925d33ffff,trend_classifier,1,0,0,STABLE,1.1011533127023753e-16,0.5,9.77375251037243,NOT_HOTSPOT,Jayanagara,Jayanagara / Cell-33ffff,12.9168891,77.592802475,1.0,9.77375251037243,MINIMAL
89618925367ffff,trend_classifier,0,0,0,FALLING,-3.100000000000001,0.5,15.623356152574232,EMERGING,Halasur,Halasur / Cell-67ffff,12.961153233333333,77.63713479612403,0.7,10.936349306801961,MINIMAL
8960145ad13ffff,trend_classifier,0,0,0,FALLING,-1.0,0.5,10.411648569685225,NOT_HOTSPOT,Kengeri,Kengeri / Cell-13ffff,12.917952733333337,77.4835568,0.7,7.288153998779657,MINIMAL
89618925267ffff,trend_classifier,1,0,0,RISING,0.29999999999999993,0.5,8.057908657080562,EMERGING,Jeevanbheemanagar,Jeevanbheemanagar / Cell-67ffff,12.971392723076924,77.65841031538461,1.3,10.47528125420473,MINIMAL
8961892ccb7ffff,trend_classifier,3,0,0,RISING,0.9999999999999998,0.5,13.091523705758457,EMERGING,K.G. Halli,K.G. Halli / Cell-b7ffff,13.020619666666668,77.6150641,1.3,17.018980817485993,MINIMAL
8961892e29bffff,trend_classifier,5,0,0,RISING,1.9999999999999996,0.5,6.70848635826878,NOT_HOTSPOT,K.R. Pura,K.R. Pura / Cell-9bffff,13.0103065,77.70349519999999,1.3,8.721032265749415,MINIMAL
8960169760bffff,trend_classifier,1,0,0,STABLE,0.09999999999999924,0.5,11.82637738330576,NOT_HOTSPOT,Chikkajala,Chikkajala / Cell-0bffff,13.161317013043478,77.62658301304349,1.0,11.82637738330576,MINIMAL
8960145a6c3ffff,trend_classifier,0,0,0,FALLING,-7.200000000000004,0.5,9.48481701313961,EMERGING,V.V.Puram (C.Pet),V.V.Puram (C.Pet) / Cell-c3ffff,12.948683071153848,77.57263325576923,0.7,6.639371909197727,MINIMAL
896014583cbffff,trend_classifier,10,0,0,RISING,2.0,0.5,17.16333623849996,NOT_HOTSPOT,Peenya,Peenya / Cell-cbffff,13.01103836923077,77.50664908461539,1.3,22.312337110049945,LOW
89618925d63ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,5.137418540708426,NOT_HOTSPOT,Jayanagara,Jayanagara / Cell-63ffff,12.92715,77.59373049999999,0.8,4.109934832566741,MINIMAL
89601690dcbffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Chikkajala,Chikkajala / Cell-cbffff,13.1842323,77.6421387,0.8,14.83011612158563,MINIMAL
8960145b1a7ffff,trend_classifier,40,0,0,RISING,7.1000000000000005,0.5,15.430418368224858,EMERGING,Vijayanagara,Vijayanagara / Cell-a7ffff,12.977159107641922,77.5452641209607,1.3,20.059543878692317,LOW
8961892410fffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,4.87707852541898,NOT_HOTSPOT,Hulimavu,Hulimavu / Cell-0fffff,12.8833483,77.60725,0.8,3.9016628203351846,MINIMAL
8960145a0d7ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,5.137418540708426,NOT_HOTSPOT,Banashankari,Banashankari / Cell-d7ffff,12.9378983,77.549735,0.8,4.109934832566741,MINIMAL
896189252c3ffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,17.871990916361774,NOT_HOTSPOT,HAL Old Airport,HAL Old Airport / Cell-c3ffff,12.9631811,77.67532785,1.0,17.871990916361774,MINIMAL
8961892dd13ffff,trend_classifier,0,0,0,STABLE,-2.0083673326242142e-16,0.5,6.229948782469538,NOT_HOTSPOT,Hennuru,Hennuru / Cell-13ffff,13.07317156,77.63368108,1.0,6.229948782469538,MINIMAL
8961892e957ffff,trend_classifier,4,0,0,STABLE,0.19999999999999918,0.5,12.92052221338105,NOT_HOTSPOT,Pulikeshinagar(F.Town),Pulikeshinagar(F.Town) / Cell-57ffff,12.990682266666663,77.61477425333332,1.0,12.92052221338105,MINIMAL
8960145b207ffff,trend_classifier,4,0,0,RISING,0.5000000000000001,0.5,5.585539411675057,NOT_HOTSPOT,Sadashivanagar,Sadashivanagar / Cell-07ffff,13.0146148,77.57466812999999,1.3,7.261201235177575,MINIMAL
89618924957ffff,trend_classifier,1,0,0,STABLE,-1.570092458683775e-16,0.5,4.276686564529462,NOT_HOTSPOT,Thalagattapura,Thalagattapura / Cell-57ffff,12.885497238531144,77.5557306144644,1.0,4.276686564529462,MINIMAL
8961892e52fffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,8.94961144334719,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-2fffff,12.9730347,77.67664175,1.0,8.94961144334719,MINIMAL
8960145a633ffff,trend_classifier,0,0,0,FALLING,-3.0,0.5,9.919260619365792,EMERGING,Basavanagudi,Basavanagudi / Cell-33ffff,12.94797352,77.559067,0.7,6.943482433556054,MINIMAL
8961892ea17ffff,trend_classifier,0,0,0,STABLE,-7.850462293418875e-17,0.5,21.599911712439727,NOT_HOTSPOT,Banaswadi,Banaswadi / Cell-17ffff,13.01381425,77.63675620000001,1.0,21.599911712439727,LOW
89601458553ffff,trend_classifier,1,0,0,STABLE,1.1011533127023753e-16,0.5,8.291438591365177,NOT_HOTSPOT,Jnanabharathi,Jnanabharathi / Cell-53ffff,12.97754785,77.51628972500001,1.0,8.291438591365177,MINIMAL
89601690577ffff,trend_classifier,17,0,0,STABLE,0.29999999999999777,0.5,21.6488001762659,CONFIRMED_HIGH,Chikkajala,Chikkajala / Cell-77ffff,13.184080148360655,77.68632500983607,1.0,21.6488001762659,LOW
89618920b33ffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,14.528845775089664,NOT_HOTSPOT,HAL Old Airport,HAL Old Airport / Cell-33ffff,12.9550117,77.69792,0.8,11.623076620071732,MINIMAL
8960145a49bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Banashankari,Banashankari / Cell-9bffff,12.9186262,77.5664381,0.8,14.83011612158563,MINIMAL
89601459043ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,4.214830257819603,NOT_HOTSPOT,Jalahalli,Jalahalli / Cell-43ffff,13.0531162,77.5510613,0.8,3.3718642062556827,MINIMAL
89618925693ffff,trend_classifier,0,0,0,FALLING,-1.0,0.5,11.087119628191395,NOT_HOTSPOT,HAL Old Airport,HAL Old Airport / Cell-93ffff,12.939498833333332,77.68978323333333,0.7,7.760983739733976,MINIMAL
8960145b30bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,EMERGING,Malleshwaram,Malleshwaram / Cell-0bffff,13.0103367,77.5568067,0.8,14.83011612158563,MINIMAL
8961892533bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,18.537645151982037,NOT_HOTSPOT,Halasur,Halasur / Cell-3bffff,12.9562708,77.6398969,0.8,14.83011612158563,MINIMAL
89618924873ffff,trend_classifier,4,0,0,RISING,0.9,0.5,6.890640609632337,NOT_HOTSPOT,K.S. Layout,K.S. Layout / Cell-73ffff,12.894830222222222,77.56950747777779,1.3,8.957832792522039,MINIMAL
8961892c893ffff,insufficient_data,2,0,0,UNKNOWN,0.0,0.1,26.84498543088433,NOT_HOTSPOT,K.G. Halli,K.G. Halli / Cell-93ffff,13.0377251,77.6099868,0.8,21.475988344707464,LOW
8961892cc9bffff,trend_classifier,3,0,0,RISING,0.5999999999999998,0.5,9.666672238057036,NOT_HOTSPOT,K.G. Halli,K.G. Halli / Cell-9bffff,13.025404052173911,77.62773566956521,1.3,12.566673909474147,MINIMAL
8961892ecbbffff,trend_classifier,0,0,0,FALLING,-1.6000000000000014,0.5,18.985054073335878,EMERGING,Jeevanbheemanagar,Jeevanbheemanagar / Cell-bbffff,12.971167496879762,77.64739585542925,0.7,13.289537851335114,MINIMAL
896014590d3ffff,trend_classifier,0,0,0,FALLING,-0.2000000000000002,0.5,8.380198986911616,NOT_HOTSPOT,Jalahalli,Jalahalli / Cell-d3ffff,13.043872866666666,77.55531725,0.7,5.866139290838131,MINIMAL
896189251a7ffff,trend_classifier,0,0,0,FALLING,-4.600000000000003,0.5,15.870193636644265,EMERGING,Adugodi,Adugodi / Cell-a7ffff,12.92534160648148,77.63349775370371,0.7,11.109135545650984,MINIMAL
8961892e17bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,26.533245045773057,CONFIRMED,Mahadevapura,Mahadevapura / Cell-7bffff,12.9958975,77.6688643,0.8,21.226596036618446,LOW
89601459e73ffff,trend_classifier,2,0,0,RISING,0.19999999999999984,0.5,8.91291093652085,NOT_HOTSPOT,Chikkabanavara,Chikkabanavara / Cell-73ffff,13.059854870588236,77.50681943529412,1.3,11.586784217477106,MINIMAL
8961892436fffff,trend_classifier,4,0,0,RISING,2.7,0.5,27.71270521509754,EMERGING,Mico Layout,Mico Layout / Cell-6fffff,12.913755559515572,77.60743265397925,1.3,36.0265167796268,LOW
8960145b3d3ffff,trend_classifier,0,0,0,FALLING,-7.200000000000004,0.5,19.58432932986148,EMERGING,Malleshwaram,Malleshwaram / Cell-d3ffff,13.005636085672084,77.56878565184638,0.7,13.709030530903034,MINIMAL
8961892ed03ffff,trend_classifier,2,0,0,RISING,0.5999999999999999,0.5,11.514202888284672,NOT_HOTSPOT,Halasur,Halasur / Cell-03ffff,12.970978113636365,77.62784956818182,1.3,14.968463754770074,MINIMAL
8961892ed2bffff,trend_classifier,37,0,0,RISING,5.099999999999998,0.5,19.777386980091222,EMERGING,Halasur,Halasur / Cell-2bffff,12.974010762730524,77.62037034130408,1.3,25.71060307411859,LOW
896189259b3ffff,trend_classifier,2,0,0,RISING,0.29999999999999977,0.5,9.958166356244238,NOT_HOTSPOT,Jayanagara,Jayanagara / Cell-b3ffff,12.92327919878304,77.57888300815743,1.3,12.94561626311751,MINIMAL
89618925b9bffff,trend_classifier,0,0,0,FALLING,-0.3000000000000005,0.5,10.789434137886316,NOT_HOTSPOT,Wilson Garden,Wilson Garden / Cell-9bffff,12.94902275,77.59317678333333,0.7,7.55260389652042,MINIMAL
89601458edbffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,8.882944776680523,NOT_HOTSPOT,Kamakshipalya,Kamakshipalya / Cell-dbffff,13.0020076,77.4883334,0.8,7.106355821344419,MINIMAL
8961892c30bffff,insufficient_data,1,0,0,UNKNOWN,0.0,0.1,14.87707852541898,NOT_HOTSPOT,Hennuru,Hennuru / Cell-0bffff,13.0644366,77.6485084,0.8,11.901662820335185,MINIMAL
